ABX3,exp_label,is_train,A,B,X,nA,nB,nX,rA (Ang),rB (Ang),rX (Ang),t,tau,t_pred,tau_pred,tau_prob,encoded_label,rA_rX,rB_rX,d_AX,d_BX,chi_A,Z_A,chi_B,Z_B,chi_X,Z_X,delta_chi_AX,delta_chi_BX
AgBrO3,-1,1,Ag,Br,O,1,5,-2,1.28,0.31,1.4,1.11,6.43,-1,-1,0.05,0,0.9142857142857144,0.22142857142857145,2.6799999999999997,1.71,1.93,47.0,2.96,35.0,3.44,8.0,1.51,0.48
AgCdBr3,-1,1,Ag,Cd,Br,1,2,-1,1.28,0.95,1.96,0.79,5.58,-1,-1,0.12,0,0.653061224489796,0.4846938775510204,3.24,2.91,1.93,47.0,1.69,48.0,2.96,35.0,1.03,1.27
PbAgBr3,-1,1,Pb,Ag,Br,2,1,-1,1.49,1.15,1.96,0.78,7.71,-1,-1,0.01,0,0.7602040816326531,0.586734693877551,3.45,3.11,1.8,82.0,1.93,47.0,2.96,35.0,1.16,1.03
AgCaCl3,-1,1,Ag,Ca,Cl,1,2,-1,1.28,1.0,1.81,0.78,6.0,-1,-1,0.07,0,0.7071823204419889,0.5524861878453039,3.09,2.81,1.93,47.0,1.0,20.0,3.16,17.0,1.2300000000000002,2.16
AgClO3,-1,1,Ag,Cl,O,1,5,-2,1.28,0.12,1.4,1.25,15.17,-1,-1,0.0,0,0.9142857142857144,0.08571428571428572,2.6799999999999997,1.52,1.93,47.0,3.16,17.0,3.44,8.0,1.51,0.2799999999999998
AgMgCl3,-1,1,Ag,Mg,Cl,1,2,-1,1.28,0.72,1.81,0.86,4.6,1,-1,0.34,0,0.7071823204419889,0.39779005524861877,3.09,2.5300000000000002,1.93,47.0,1.31,12.0,3.16,17.0,1.2300000000000002,1.85
AgSnCl3,-1,1,Ag,Sn,Cl,1,2,-1,1.28,1.15,1.81,0.74,10.97,-1,-1,0.0,0,0.7071823204419889,0.6353591160220994,3.09,2.96,1.93,47.0,1.96,50.0,3.16,17.0,1.2300000000000002,1.2000000000000002
AgCoF3,1,1,Ag,Co,F,1,2,-1,1.28,0.74,1.33,0.89,3.96,1,1,0.64,1,0.9624060150375939,0.556390977443609,2.6100000000000003,2.0700000000000003,1.93,47.0,1.88,27.0,3.98,9.0,2.05,2.1
AgCuF3,1,1,Ag,Cu,F,1,2,-1,1.28,0.73,1.33,0.9,3.94,1,1,0.64,1,0.9624060150375939,0.5488721804511277,2.6100000000000003,2.06,1.93,47.0,1.9,29.0,3.98,9.0,2.05,2.08
AgMgF3,1,1,Ag,Mg,F,1,2,-1,1.28,0.72,1.33,0.9,3.94,1,1,0.65,1,0.9624060150375939,0.5413533834586466,2.6100000000000003,2.05,1.93,47.0,1.31,12.0,3.98,9.0,2.05,2.67
AgMnF3,1,1,Ag,Mn,F,1,2,-1,1.28,0.83,1.33,0.85,4.16,1,1,0.54,1,0.9624060150375939,0.6240601503759398,2.6100000000000003,2.16,1.93,47.0,1.55,25.0,3.98,9.0,2.05,2.4299999999999997
AgNiF3,1,1,Ag,Ni,F,1,2,-1,1.28,0.69,1.33,0.91,3.93,1,1,0.65,1,0.9624060150375939,0.5187969924812029,2.6100000000000003,2.02,1.93,47.0,1.91,28.0,3.98,9.0,2.05,2.0700000000000003
PbAgF3,-1,1,Pb,Ag,F,2,1,-1,1.49,1.15,1.33,0.8,7.16,-1,-1,0.02,0,1.1203007518796992,0.8646616541353382,2.8200000000000003,2.48,1.8,82.0,1.93,47.0,3.98,9.0,2.1799999999999997,2.05
AgZnF3,1,1,Ag,Zn,F,1,2,-1,1.28,0.74,1.33,0.89,3.95,1,1,0.64,1,0.9624060150375939,0.556390977443609,2.6100000000000003,2.0700000000000003,1.93,47.0,1.65,30.0,3.98,9.0,2.05,2.33
AgNO3,-1,1,Ag,N,O,1,5,-2,1.28,0.13,1.4,1.24,14.07,-1,-1,0.0,0,0.9142857142857144,0.09285714285714286,2.6799999999999997,1.5299999999999998,1.93,47.0,3.04,7.0,3.44,8.0,1.51,0.3999999999999999
AgNbO3,1,1,Ag,Nb,O,1,5,-2,1.28,0.64,1.4,0.93,4.07,1,1,0.58,1,0.9142857142857144,0.4571428571428572,2.6799999999999997,2.04,1.93,47.0,1.6,41.0,3.44,8.0,1.51,1.8399999999999999
AgPO3,-1,1,Ag,P,O,1,5,-2,1.28,0.38,1.4,1.06,5.46,-1,-1,0.13,0,0.9142857142857144,0.27142857142857146,2.6799999999999997,1.7799999999999998,1.93,47.0,2.19,15.0,3.44,8.0,1.51,1.25
AgSbO3,-1,1,Ag,Sb,O,1,5,-2,1.28,0.6,1.4,0.95,4.15,1,1,0.55,0,0.9142857142857144,0.4285714285714286,2.6799999999999997,2.0,1.93,47.0,2.05,51.0,3.44,8.0,1.51,1.3900000000000001
AgTaO3,1,1,Ag,Ta,O,1,5,-2,1.28,0.64,1.4,0.93,4.07,1,1,0.58,1,0.9142857142857144,0.4571428571428572,2.6799999999999997,2.04,1.93,47.0,1.5,73.0,3.44,8.0,1.51,1.94
AgVO3,-1,1,Ag,V,O,1,5,-2,1.28,0.54,1.4,0.98,4.34,1,-1,0.46,0,0.9142857142857144,0.3857142857142858,2.6799999999999997,1.94,1.93,47.0,1.63,23.0,3.44,8.0,1.51,1.81
AlBO3,-1,1,Al,B,O,3,3,-2,0.54,0.27,1.4,0.82,4.88,-1,-1,0.25,0,0.3857142857142858,0.1928571428571429,1.94,1.67,1.61,13.0,2.04,5.0,3.44,8.0,1.8299999999999998,1.4
BiAlO3,1,1,Bi,Al,O,3,3,-2,1.17,0.54,1.4,0.94,2.0,1,1,0.97,1,0.8357142857142857,0.3857142857142858,2.57,1.94,1.9,83.0,1.61,13.0,3.44,8.0,1.54,1.8299999999999998
CeAlO3,1,1,Ce,Al,O,3,3,-2,1.34,0.54,1.4,1.0,1.8,1,1,0.97,1,0.9571428571428573,0.3857142857142858,2.74,1.94,1.12,58.0,1.61,13.0,3.44,8.0,2.32,1.8299999999999998
ErAlO3,1,1,Er,Al,O,3,3,-2,1.06,0.54,1.4,0.9,2.3,1,1,0.95,1,0.7571428571428572,0.3857142857142858,2.46,1.94,1.24,68.0,1.61,13.0,3.44,8.0,2.2,1.8299999999999998
FeAlO3,-1,1,Fe,Al,O,3,3,-2,0.78,0.54,1.4,0.8,5.22,-1,-1,0.17,0,0.5571428571428572,0.3857142857142858,2.1799999999999997,1.94,1.83,26.0,1.61,13.0,3.44,8.0,1.6099999999999999,1.8299999999999998
LaAlO3,1,1,La,Al,O,3,3,-2,1.36,0.54,1.4,1.01,1.79,1,1,0.97,1,0.9714285714285715,0.3857142857142858,2.76,1.94,1.1,57.0,1.61,13.0,3.44,8.0,2.34,1.8299999999999998
NdAlO3,1,1,Nd,Al,O,3,3,-2,1.27,0.54,1.4,0.98,1.85,1,1,0.97,1,0.9071428571428573,0.3857142857142858,2.67,1.94,1.14,60.0,1.61,13.0,3.44,8.0,2.3,1.8299999999999998
PrAlO3,1,1,Pr,Al,O,3,3,-2,1.18,0.54,1.4,0.94,1.98,1,1,0.97,1,0.8428571428571429,0.3857142857142858,2.58,1.94,1.13,59.0,1.61,13.0,3.44,8.0,2.31,1.8299999999999998
SmAlO3,1,1,Sm,Al,O,3,3,-2,1.24,0.54,1.4,0.96,1.89,1,1,0.97,1,0.8857142857142858,0.3857142857142858,2.6399999999999997,1.94,1.17,62.0,1.61,13.0,3.44,8.0,2.27,1.8299999999999998
TmAlO3,1,1,Tm,Al,O,3,3,-2,1.05,0.54,1.4,0.9,2.34,1,1,0.95,1,0.7500000000000001,0.3857142857142858,2.45,1.94,1.25,69.0,1.61,13.0,3.44,8.0,2.19,1.8299999999999998
YAlO3,1,1,Y,Al,O,3,3,-2,1.08,0.54,1.4,0.9,2.26,1,1,0.96,1,0.7714285714285716,0.3857142857142858,2.48,1.94,1.22,39.0,1.61,13.0,3.44,8.0,2.2199999999999998,1.8299999999999998
LiAsO3,-1,1,Li,As,O,1,5,-2,0.92,0.46,1.4,0.88,4.93,1,-1,0.24,0,0.6571428571428573,0.3285714285714286,2.32,1.8599999999999999,0.98,3.0,2.18,33.0,3.44,8.0,2.46,1.2599999999999998
NaAsO3,-1,1,Na,As,O,1,5,-2,1.39,0.46,1.4,1.06,4.78,-1,-1,0.28,0,0.9928571428571429,0.3285714285714286,2.79,1.8599999999999999,0.93,11.0,2.18,33.0,3.44,8.0,2.51,1.2599999999999998
SbAsO3,-1,1,Sb,As,O,3,3,-2,0.76,0.58,1.4,0.77,7.96,-1,-1,0.01,0,0.5428571428571429,0.41428571428571426,2.16,1.98,2.05,51.0,2.18,33.0,3.44,8.0,1.3900000000000001,1.2599999999999998
CrBO3,-1,1,Cr,B,O,3,3,-2,0.62,0.27,1.4,0.85,4.49,1,-1,0.39,0,0.4428571428571429,0.1928571428571429,2.02,1.67,1.66,24.0,2.04,5.0,3.44,8.0,1.78,1.4
ErBO3,-1,1,Er,B,O,3,3,-2,1.06,0.27,1.4,1.04,4.8,1,-1,0.27,0,0.7571428571428572,0.1928571428571429,2.46,1.67,1.24,68.0,2.04,5.0,3.44,8.0,2.2,1.4
FeBO3,-1,1,Fe,B,O,3,3,-2,0.78,0.27,1.4,0.92,4.35,1,-1,0.45,0,0.5571428571428572,0.1928571428571429,2.1799999999999997,1.67,1.83,26.0,2.04,5.0,3.44,8.0,1.6099999999999999,1.4
GdBO3,-1,1,Gd,B,O,3,3,-2,1.11,0.27,1.4,1.06,4.9,-1,-1,0.25,0,0.7928571428571429,0.1928571428571429,2.51,1.67,1.2,64.0,2.04,5.0,3.44,8.0,2.24,1.4
HoBO3,-1,1,Ho,B,O,3,3,-2,1.12,0.27,1.4,1.07,4.93,-1,-1,0.24,0,0.8000000000000002,0.1928571428571429,2.52,1.67,1.23,67.0,2.04,5.0,3.44,8.0,2.21,1.4
InBO3,-1,1,In,B,O,3,3,-2,0.92,0.27,1.4,0.98,4.52,1,-1,0.38,0,0.6571428571428573,0.1928571428571429,2.32,1.67,1.78,49.0,2.04,5.0,3.44,8.0,1.66,1.4
LaBO3,-1,1,La,B,O,3,3,-2,1.36,0.27,1.4,1.17,5.53,-1,-1,0.12,0,0.9714285714285715,0.1928571428571429,2.76,1.67,1.1,57.0,2.04,5.0,3.44,8.0,2.34,1.4
ScBO3,-1,1,Sc,B,O,3,3,-2,0.87,0.27,1.4,0.96,4.45,1,-1,0.41,0,0.6214285714285714,0.1928571428571429,2.27,1.67,1.36,21.0,2.04,5.0,3.44,8.0,2.08,1.4
TmBO3,-1,1,Tm,B,O,3,3,-2,1.05,0.27,1.4,1.04,4.78,1,-1,0.28,0,0.7500000000000001,0.1928571428571429,2.45,1.67,1.25,69.0,2.04,5.0,3.44,8.0,2.19,1.4
VBO3,-1,1,V,B,O,3,3,-2,0.64,0.27,1.4,0.86,4.42,1,-1,0.42,0,0.4571428571428572,0.1928571428571429,2.04,1.67,1.63,23.0,2.04,5.0,3.44,8.0,1.81,1.4
YBO3,-1,1,Y,B,O,3,3,-2,1.08,0.27,1.4,1.05,4.83,1,-1,0.27,0,0.7714285714285716,0.1928571428571429,2.48,1.67,1.22,39.0,2.04,5.0,3.44,8.0,2.2199999999999998,1.4
CsBaBr3,-1,1,Cs,Ba,Br,1,2,-1,1.88,1.35,1.96,0.82,4.66,-1,-1,0.32,0,0.9591836734693877,0.6887755102040817,3.84,3.31,0.79,55.0,0.89,56.0,2.96,35.0,2.17,2.07
KBaBr3,-1,1,K,Ba,Br,1,2,-1,1.64,1.35,1.96,0.77,6.69,-1,-1,0.03,0,0.836734693877551,0.6887755102040817,3.5999999999999996,3.31,0.82,19.0,0.89,56.0,2.96,35.0,2.14,2.07
BaNaBr3,-1,1,Ba,Na,Br,2,1,-1,1.61,1.02,1.96,0.85,4.84,1,-1,0.26,0,0.8214285714285715,0.5204081632653061,3.5700000000000003,2.98,0.89,56.0,0.93,11.0,2.96,35.0,2.07,2.03
RbBaBr3,-1,1,Rb,Ba,Br,1,2,-1,1.72,1.35,1.96,0.79,5.71,-1,-1,0.1,0,0.8775510204081632,0.6887755102040817,3.6799999999999997,3.31,0.82,37.0,0.89,56.0,2.96,35.0,2.14,2.07
BaCO3,-1,1,Ba,C,O,2,4,-2,1.61,0.16,1.4,1.36,13.47,-1,-1,0.0,0,1.1500000000000001,0.1142857142857143,3.01,1.5599999999999998,0.89,56.0,2.55,6.0,3.44,8.0,2.55,0.8900000000000001
BaCeO3,1,1,Ba,Ce,O,2,4,-2,1.61,0.87,1.4,0.94,3.62,1,1,0.76,1,1.1500000000000001,0.6214285714285714,3.01,2.27,0.89,56.0,1.12,58.0,3.44,8.0,2.55,2.32
CsBaCl3,-1,1,Cs,Ba,Cl,1,2,-1,1.88,1.35,1.81,0.83,4.55,1,-1,0.37,0,1.0386740331491713,0.7458563535911602,3.69,3.16,0.79,55.0,0.89,56.0,3.16,17.0,2.37,2.27
KBaCl3,-1,1,K,Ba,Cl,1,2,-1,1.64,1.35,1.81,0.77,6.58,-1,-1,0.04,0,0.9060773480662982,0.7458563535911602,3.45,3.16,0.82,19.0,0.89,56.0,3.16,17.0,2.3400000000000003,2.27
BaLiCl3,-1,1,Ba,Li,Cl,2,1,-1,1.61,0.76,1.81,0.94,4.03,1,1,0.61,0,0.8895027624309393,0.4198895027624309,3.42,2.5700000000000003,0.89,56.0,0.98,3.0,3.16,17.0,2.27,2.18
BaNaCl3,-1,1,Ba,Na,Cl,2,1,-1,1.61,1.02,1.81,0.85,4.69,1,-1,0.31,0,0.8895027624309393,0.56353591160221,3.42,2.83,0.89,56.0,0.93,11.0,3.16,17.0,2.27,2.23
BaCoO3,-1,1,Ba,Co,O,2,4,-2,1.61,0.53,1.4,1.1,4.11,-1,1,0.57,0,1.1500000000000001,0.3785714285714286,3.01,1.93,0.89,56.0,1.88,27.0,3.44,8.0,2.55,1.56
BaCrO3,-1,1,Ba,Cr,O,2,4,-2,1.61,0.55,1.4,1.09,4.0,-1,1,0.62,0,1.1500000000000001,0.3928571428571429,3.01,1.95,0.89,56.0,1.66,24.0,3.44,8.0,2.55,1.78
CsBaF3,-1,1,Cs,Ba,F,1,2,-1,1.88,1.35,1.33,0.85,4.19,1,-1,0.53,0,1.413533834586466,1.0150375939849625,3.21,2.68,0.79,55.0,0.89,56.0,3.98,9.0,3.19,3.09
KBaF3,-1,1,K,Ba,F,1,2,-1,1.64,1.35,1.33,0.78,6.23,-1,-1,0.06,0,1.2330827067669172,1.0150375939849625,2.9699999999999998,2.68,0.82,19.0,0.89,56.0,3.98,9.0,3.16,3.09
BaGeO3,-1,1,Ba,Ge,O,2,4,-2,1.61,0.53,1.4,1.1,4.11,-1,1,0.57,0,1.1500000000000001,0.3785714285714286,3.01,1.93,0.89,56.0,2.01,32.0,3.44,8.0,2.55,1.4300000000000002
BaHfO3,1,1,Ba,Hf,O,2,4,-2,1.61,0.71,1.4,1.01,3.51,1,1,0.8,1,1.1500000000000001,0.5071428571428571,3.01,2.11,0.89,56.0,1.3,72.0,3.44,8.0,2.55,2.1399999999999997
BaIrO3,1,1,Ba,Ir,O,2,4,-2,1.61,0.62,1.4,1.05,3.68,1,1,0.74,1,1.1500000000000001,0.4428571428571429,3.01,2.02,0.89,56.0,2.2,77.0,3.44,8.0,2.55,1.2399999999999998
BaMnO3,-1,1,Ba,Mn,O,2,4,-2,1.61,0.53,1.4,1.1,4.11,-1,1,0.57,0,1.1500000000000001,0.3785714285714286,3.01,1.93,0.89,56.0,1.55,25.0,3.44,8.0,2.55,1.89
BaMoO3,1,1,Ba,Mo,O,2,4,-2,1.61,0.65,1.4,1.04,3.62,1,1,0.77,1,1.1500000000000001,0.46428571428571436,3.01,2.05,0.89,56.0,2.16,42.0,3.44,8.0,2.55,1.2799999999999998
BaNpO3,1,1,Ba,Np,O,2,4,-2,1.61,0.87,1.4,0.94,3.62,1,1,0.76,1,1.1500000000000001,0.6214285714285714,3.01,2.27,0.89,56.0,1.3,93.0,3.44,8.0,2.55,2.1399999999999997
BaPaO3,1,1,Ba,Pa,O,2,4,-2,1.61,0.9,1.4,0.93,3.71,1,1,0.74,1,1.1500000000000001,0.6428571428571429,3.01,2.3,0.89,56.0,1.5,91.0,3.44,8.0,2.55,1.94
BaPbO3,1,1,Ba,Pb,O,2,4,-2,1.61,0.78,1.4,0.98,3.49,1,1,0.8,1,1.1500000000000001,0.5571428571428572,3.01,2.1799999999999997,0.89,56.0,1.8,82.0,3.44,8.0,2.55,1.64
BaSiO3,-1,1,Ba,Si,O,2,4,-2,1.61,0.4,1.4,1.18,5.28,-1,-1,0.16,0,1.1500000000000001,0.28571428571428575,3.01,1.7999999999999998,0.89,56.0,1.9,14.0,3.44,8.0,2.55,1.54
BaThO3,1,1,Ba,Th,O,2,4,-2,1.61,0.94,1.4,0.91,3.86,1,1,0.68,1,1.1500000000000001,0.6714285714285715,3.01,2.34,0.89,56.0,1.3,90.0,3.44,8.0,2.55,2.1399999999999997
BaTiO3,1,1,Ba,Ti,O,2,4,-2,1.61,0.6,1.4,1.06,3.75,-1,1,0.72,1,1.1500000000000001,0.4285714285714286,3.01,2.0,0.89,56.0,1.54,22.0,3.44,8.0,2.55,1.9
BaUO3,1,1,Ba,U,O,2,4,-2,1.61,0.89,1.4,0.93,3.68,1,1,0.75,1,1.1500000000000001,0.6357142857142858,3.01,2.29,0.89,56.0,1.7,92.0,3.44,8.0,2.55,1.74
KBeCl3,-1,1,K,Be,Cl,1,2,-1,1.64,0.45,1.81,1.08,5.84,-1,-1,0.09,0,0.9060773480662982,0.24861878453038674,3.45,2.2600000000000002,0.82,19.0,1.57,4.0,3.16,17.0,2.3400000000000003,1.59
NaBeCl3,-1,1,Na,Be,Cl,1,2,-1,1.39,0.45,1.81,1.0,5.76,1,-1,0.09,0,0.7679558011049723,0.24861878453038674,3.2,2.2600000000000002,0.93,11.0,1.57,4.0,3.16,17.0,2.23,1.59
RbBeCl3,-1,1,Rb,Be,Cl,1,2,-1,1.72,0.45,1.81,1.1,5.87,-1,-1,0.08,0,0.9502762430939226,0.24861878453038674,3.5300000000000002,2.2600000000000002,0.82,37.0,1.57,4.0,3.16,17.0,2.3400000000000003,1.59
TlBeCl3,-1,1,Tl,Be,Cl,1,2,-1,1.7,0.45,1.81,1.1,5.86,-1,-1,0.08,0,0.9392265193370165,0.24861878453038674,3.51,2.2600000000000002,1.8,81.0,1.57,4.0,3.16,17.0,1.36,1.59
CsBeF3,1,1,Cs,Be,F,1,2,-1,1.88,0.45,1.33,1.28,4.88,-1,-1,0.25,1,1.413533834586466,0.3383458646616541,3.21,1.78,0.79,55.0,1.57,4.0,3.98,9.0,3.19,2.41
RbBeF3,-1,1,Rb,Be,F,1,2,-1,1.72,0.45,1.33,1.21,4.81,-1,-1,0.27,0,1.2932330827067668,0.3383458646616541,3.05,1.78,0.82,37.0,1.57,4.0,3.98,9.0,3.16,2.41
BiInO3,1,1,Bi,In,O,3,3,-2,1.17,0.8,1.4,0.83,4.29,1,-1,0.48,1,0.8357142857142857,0.5714285714285715,2.57,2.2,1.9,83.0,1.78,49.0,3.44,8.0,1.54,1.66
KBiO3,-1,1,K,Bi,O,1,5,-2,1.64,0.76,1.4,1.0,3.65,1,1,0.76,0,1.1714285714285715,0.5428571428571429,3.04,2.16,0.82,19.0,1.9,83.0,3.44,8.0,2.62,1.54
LiBiO3,-1,1,Li,Bi,O,1,5,-2,0.92,0.76,1.4,0.76,7.18,-1,-1,0.02,0,0.6571428571428573,0.5428571428571429,2.32,2.16,0.98,3.0,1.9,83.0,3.44,8.0,2.46,1.54
BiMnO3,1,1,Bi,Mn,O,3,3,-2,1.17,0.64,1.4,0.89,2.31,1,1,0.95,1,0.8357142857142857,0.4571428571428572,2.57,2.04,1.9,83.0,1.55,25.0,3.44,8.0,1.54,1.89
NaBiO3,-1,1,Na,Bi,O,1,5,-2,1.39,0.76,1.4,0.91,3.87,1,1,0.67,0,0.9928571428571429,0.5428571428571429,2.79,2.16,0.93,11.0,1.9,83.0,3.44,8.0,2.51,1.54
BiScO3,1,1,Bi,Sc,O,3,3,-2,1.17,0.74,1.4,0.85,3.32,1,1,0.84,1,0.8357142857142857,0.5285714285714286,2.57,2.1399999999999997,1.9,83.0,1.36,21.0,3.44,8.0,1.54,2.08
CsBrO3,-1,1,Cs,Br,O,1,5,-2,1.88,0.31,1.4,1.36,6.88,-1,-1,0.03,0,1.342857142857143,0.22142857142857145,3.28,1.71,0.79,55.0,2.96,35.0,3.44,8.0,2.65,0.48
KBrO3,-1,1,K,Br,O,1,5,-2,1.64,0.31,1.4,1.26,6.69,-1,-1,0.03,0,1.1714285714285715,0.22142857142857145,3.04,1.71,0.82,19.0,2.96,35.0,3.44,8.0,2.62,0.48
NaBrO3,-1,1,Na,Br,O,1,5,-2,1.39,0.31,1.4,1.15,6.5,-1,-1,0.04,0,0.9928571428571429,0.22142857142857145,2.79,1.71,0.93,11.0,2.96,35.0,3.44,8.0,2.51,0.48
RbBrO3,-1,1,Rb,Br,O,1,5,-2,1.72,0.31,1.4,1.29,6.75,-1,-1,0.03,0,1.2285714285714286,0.22142857142857145,3.12,1.71,0.82,37.0,2.96,35.0,3.44,8.0,2.62,0.48
TlBrO3,-1,1,Tl,Br,O,1,5,-2,1.7,0.31,1.4,1.28,6.74,-1,-1,0.03,0,1.2142857142857144,0.22142857142857145,3.0999999999999996,1.71,1.8,81.0,2.96,35.0,3.44,8.0,1.64,0.48
CaLiBr3,-1,1,Ca,Li,Br,2,1,-1,1.34,0.76,1.96,0.86,4.8,1,-1,0.28,0,0.6836734693877552,0.3877551020408163,3.3,2.7199999999999998,1.0,20.0,0.98,3.0,2.96,35.0,1.96,1.98
NaCaBr3,-1,1,Na,Ca,Br,1,2,-1,1.39,1.0,1.96,0.8,5.18,-1,-1,0.18,0,0.7091836734693877,0.5102040816326531,3.3499999999999996,2.96,0.93,11.0,1.0,20.0,2.96,35.0,2.03,1.96
CsCdBr3,1,1,Cs,Cd,Br,1,2,-1,1.88,0.95,1.96,0.93,3.96,1,1,0.63,1,0.9591836734693877,0.4846938775510204,3.84,2.91,0.79,55.0,1.69,48.0,2.96,35.0,2.17,1.27
NaCdBr3,-1,1,Na,Cd,Br,1,2,-1,1.39,0.95,1.96,0.81,4.91,-1,-1,0.24,0,0.7091836734693877,0.4846938775510204,3.3499999999999996,2.91,0.93,11.0,1.69,48.0,2.96,35.0,2.03,1.27
RbCdBr3,1,1,Rb,Cd,Br,1,2,-1,1.72,0.95,1.96,0.89,4.11,1,1,0.56,1,0.8775510204081632,0.4846938775510204,3.6799999999999997,2.91,0.82,37.0,1.69,48.0,2.96,35.0,2.14,1.27
KCoBr3,-1,1,K,Co,Br,1,2,-1,1.64,0.74,1.96,0.94,4.42,1,-1,0.42,0,0.836734693877551,0.37755102040816324,3.5999999999999996,2.7,0.82,19.0,1.88,27.0,2.96,35.0,2.14,1.08
LiCoBr3,-1,1,Li,Co,Br,1,2,-1,0.92,0.74,1.96,0.75,7.48,-1,-1,0.01,0,0.46938775510204084,0.37755102040816324,2.88,2.7,0.98,3.0,1.88,27.0,2.96,35.0,1.98,1.08
CsHgBr3,1,1,Cs,Hg,Br,1,2,-1,1.88,1.02,1.96,0.91,3.94,1,1,0.65,1,0.9591836734693877,0.5204081632653061,3.84,2.98,0.79,55.0,1.9,80.0,2.96,35.0,2.17,1.06
CsMnBr3,-1,1,Cs,Mn,Br,1,2,-1,1.88,0.83,1.96,0.97,4.13,1,1,0.56,0,0.9591836734693877,0.423469387755102,3.84,2.79,0.79,55.0,1.55,25.0,2.96,35.0,2.17,1.41
CsNiBr3,-1,1,Cs,Ni,Br,1,2,-1,1.88,0.69,1.96,1.02,4.56,1,-1,0.36,0,0.9591836734693877,0.3520408163265306,3.84,2.65,0.79,55.0,1.91,28.0,2.96,35.0,2.17,1.05
CsSnBr3,1,1,Cs,Sn,Br,1,2,-1,1.88,1.15,1.96,0.87,4.03,1,1,0.6,1,0.9591836734693877,0.586734693877551,3.84,3.11,0.79,55.0,1.96,50.0,2.96,35.0,2.17,1.0
CsTiBr3,-1,1,Cs,Ti,Br,1,2,-1,1.88,0.86,1.96,0.96,4.07,1,1,0.58,0,0.9591836734693877,0.4387755102040816,3.84,2.82,0.79,55.0,1.54,22.0,2.96,35.0,2.17,1.42
LiMgBr3,-1,1,Li,Mg,Br,1,2,-1,0.92,0.72,1.96,0.76,6.94,-1,-1,0.03,0,0.46938775510204084,0.3673469387755102,2.88,2.6799999999999997,0.98,3.0,1.31,12.0,2.96,35.0,1.98,1.65
SrLiBr3,-1,1,Sr,Li,Br,2,1,-1,1.44,0.76,1.96,0.88,4.51,1,-1,0.38,0,0.7346938775510204,0.3877551020408163,3.4,2.7199999999999998,0.95,38.0,0.98,3.0,2.96,35.0,2.01,1.98
NaMgBr3,-1,1,Na,Mg,Br,1,2,-1,1.39,0.72,1.96,0.88,4.66,1,-1,0.32,0,0.7091836734693877,0.3673469387755102,3.3499999999999996,2.6799999999999997,0.93,11.0,1.31,12.0,2.96,35.0,2.03,1.65
RbMnBr3,-1,1,Rb,Mn,Br,1,2,-1,1.72,0.83,1.96,0.93,4.21,1,-1,0.52,0,0.8775510204081632,0.423469387755102,3.6799999999999997,2.79,0.82,37.0,1.55,25.0,2.96,35.0,2.14,1.41
SrNaBr3,-1,1,Sr,Na,Br,2,1,-1,1.44,1.02,1.96,0.81,6.11,-1,-1,0.06,0,0.7346938775510204,0.5204081632653061,3.4,2.98,0.95,38.0,0.93,11.0,2.96,35.0,2.01,2.03
RbNiBr3,-1,1,Rb,Ni,Br,1,2,-1,1.72,0.69,1.96,0.98,4.57,1,-1,0.36,0,0.8775510204081632,0.3520408163265306,3.6799999999999997,2.65,0.82,37.0,1.91,28.0,2.96,35.0,2.14,1.05
CdCO3,-1,1,Cd,C,O,2,4,-2,1.31,0.16,1.4,1.23,12.54,-1,-1,0.0,0,0.9357142857142858,0.1142857142857143,2.71,1.5599999999999998,1.69,48.0,2.55,6.0,3.44,8.0,1.75,0.8900000000000001
CoCO3,-1,1,Co,C,O,2,4,-2,0.9,0.16,1.4,1.04,11.26,1,-1,0.0,0,0.6428571428571429,0.1142857142857143,2.3,1.5599999999999998,1.88,27.0,2.55,6.0,3.44,8.0,1.56,0.8900000000000001
MgCO3,-1,1,Mg,C,O,2,4,-2,0.89,0.16,1.4,1.04,11.23,1,-1,0.0,0,0.6357142857142858,0.1142857142857143,2.29,1.5599999999999998,1.31,12.0,2.55,6.0,3.44,8.0,2.13,0.8900000000000001
PbCO3,-1,1,Pb,C,O,2,4,-2,1.49,0.16,1.4,1.31,13.1,-1,-1,0.0,0,1.0642857142857143,0.1142857142857143,2.8899999999999997,1.5599999999999998,1.8,82.0,2.55,6.0,3.44,8.0,1.64,0.8900000000000001
SrCO3,-1,1,Sr,C,O,2,4,-2,1.44,0.16,1.4,1.29,12.94,-1,-1,0.0,0,1.0285714285714287,0.1142857142857143,2.84,1.5599999999999998,0.95,38.0,2.55,6.0,3.44,8.0,2.49,0.8900000000000001
CsCaCl3,1,1,Cs,Ca,Cl,1,2,-1,1.88,1.0,1.81,0.93,3.79,1,1,0.71,1,1.0386740331491713,0.5524861878453039,3.69,2.81,0.79,55.0,1.0,20.0,3.16,17.0,2.37,2.16
CaCuCl3,-1,1,Ca,Cu,Cl,2,1,-1,1.34,0.77,1.81,0.86,4.63,1,-1,0.33,0,0.7403314917127072,0.425414364640884,3.1500000000000004,2.58,1.0,20.0,1.9,29.0,3.16,17.0,2.16,1.2600000000000002
KCaCl3,1,1,K,Ca,Cl,1,2,-1,1.64,1.0,1.81,0.87,4.13,1,1,0.56,1,0.9060773480662982,0.5524861878453039,3.45,2.81,0.82,19.0,1.0,20.0,3.16,17.0,2.3400000000000003,2.16
